Title,Price,Link,Image Path,Colors
He Said She Said Mural,$165.00Per Mural($2.54/sq. ft.),https://www.miltonandking.com/product/he-said-she-said-mural/,miltonandking\Wallpaper-TiffManuell-He-Said-She-Said-Insitu-SCALE.jpg,
Love Club Mural,$165.00Per Mural($2.54/sq. ft.),https://www.miltonandking.com/product/love-club-mural/,miltonandking\Wallpaper-TiffManuell-Love-Club-Insitu-SCALE.jpg,
Feels Like Home Mural,$165.00Per Mural($2.54/sq. ft.),https://www.miltonandking.com/product/feels-like-home-mural/,miltonandking\Wallpaper-TiffManuell-Feels-Like-Home-Insitu-SCALE.jpg,
Homestead Mural,$165.00Per Mural($2.54/sq. ft.),https://www.miltonandking.com/product/homestead-mural/,miltonandking\Wallpaper-TiffManuell-Homestead-Insitu-SCALE.jpg,
Bees Knees Mural,$165.00Per Mural($2.54/sq. ft.),https://www.miltonandking.com/product/bees-knees-mural/,miltonandking\Wallpaper-TiffManuell-Bees-Knees-Insitu-SCALE.jpg,
Etched Safari Mural,$295.00Per Set($5.00/sq. ft.),https://www.miltonandking.com/product/etched-safari-mural/?attribute_pa_color=day,miltonandking\KH-Wallpaper-Etched-Safari-Mural-Day-1.jpg,"['Day', 'Night', 'Pink Sky']"
Paradise Wallpaper,$185.00Per Roll($2.80/sq. ft.),https://www.miltonandking.com/product/paradise-wallpaper/?attribute_pa_color=night,miltonandking\Wallpaper-KH151-Night-1.jpg,"['Night', 'Jade', 'Ink', 'Coral']"
Baroque Fusion Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/baroque-fusion-wallpaper/?attribute_pa_color=teal,miltonandking\WR524ES-Baroque-Fusion-Teal-1.jpg,"['Teal', 'Slate', 'Pink Reverse', 'Multi', 'Grey Reverse', 'Grey', 'Blue']"
Retro Peacock Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/retro-peacock-wallpaper/?attribute_pa_color=slate,miltonandking\WR522ES-Retro-Peacock-Slate-1.jpg,"['Slate', 'Light Green', 'Light Blue', 'Ivory', 'Grey', 'Beige']"
Retro Pop Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/retro-pop-wallpaper/?attribute_pa_color=pink-reverse,miltonandking\WR523ES-Retro-Pop-Pink-Reverse-1.jpg,"['Pink Reverse', 'Mint Reverse', 'Mid Grey', 'Light Grey', 'Grey Reverse', 'Dark Grey', 'Beige Reverse']"
"Heron, Jacana & Giant Lilypad Wallpaper",$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/heron-jacana-giant-lilypad-wallpaper/?attribute_pa_color=snowflake,miltonandking\Wallpaper-ATee-Heron-Jacana-Giant-Lilypad-Snowflake-1.jpg,"['Snowflake', 'Muted Blue', 'Cream', 'Blue Sky']"
Hummingbirds & Heliconias Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/hummingbirds-heliconias-wallpaper/?attribute_pa_color=sand,miltonandking\Wallpaper-ATee-Hummingbirds-Heliconias-Sand-1.jpg,"['Sand', 'Rust', 'Forest Green', 'Blue', 'Beige']"
Pororoca Wave Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/pororoca-wave-wallpaper/?attribute_pa_color=yellow,miltonandking\Wallpaper-ATee-Poroca-Wave-Yellow-1.jpg,"['Yellow', 'Sky', 'Sand', 'Olive', 'Night', 'Neutral']"
Passiflora Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/passiflora-wallpaper/?attribute_pa_color=warm-pink,miltonandking\Wallpaper-ATee-Passiflora-Warm-Pink-1.jpg,"['Warm Pink', 'Stone', 'Sand', 'Olive Gold', 'Dark Green', 'Beige']"
Amazon Big Cat Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/amazon-big-cat-wallpaper/?attribute_pa_color=warm-grey,miltonandking\Wallpaper-ATee-Amazon-Big-Cat-Warm-Grey-1.jpg,"['Warm Grey', 'Sepia', 'Olive', 'Beige']"
Squirrel Monkeys Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/squirrel-monkeys-wallpaper/?attribute_pa_color=yellow,miltonandking\Wallpaper-ATee-Squirrel-Monkeys-Yellow-1.jpg,"['Yellow', 'Rust', 'Green', 'Blue']"

Cotton Grass Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/cotton-grass-wallpaper/?attribute_pa_color=moss-green,miltonandking\Wallpaper-Hackney-WR471HC-Cotton-Grass-Moss-Green-1.jpg,"['Moss Green', 'Light Clay', 'Indian Ink Blue', 'Forest Green']"
Dancing Mayfly Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/dancing-mayfly-wallpaper/?attribute_pa_color=stone,miltonandking\Wallpaper-Hackney-WR472HC-DancingMayfly-Stone-1.jpg,"['Stone', 'Navy', 'Moss Green', 'Clay']"
Cicely Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/cicely-wallpaper/?attribute_pa_color=slate-gray,miltonandking\Wallpaper-Hackney-WR469HC-Cicely-Slate-Grey-1.jpg,"['Slate Gray', 'Light Stone', 'French Gray', 'Charcoal']"
Bee Blossom Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/bee-blossom-wallpaper/?attribute_pa_color=navy,miltonandking\Wallpaper-Hackney-WR468HC-Bee-Blossom-Navy-1.jpg,"['Navy', 'Honey', 'Gold', 'Dusty']"
Astrantia Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/astrantia-wallpaper/?attribute_pa_color=sand,miltonandking\Wallpaper-Hackney-WR467HC-Astranita-Sand-1.jpg,"['Sand', 'Navy', 'Mustard', 'Gray']"
Figs & Strawberries Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/figs-strawberries-wallpaper/?attribute_pa_color=powder-blue-ocre,miltonandking\Wallpaper-Republic-FF-FigsStrawberries-Powder-Blue-Ocre-1.jpg,"['Powder Blue & Ocre', 'Medium Blue', 'Light', 'Imperial', 'Forest Green', 'Blue & Orange']"
The Herd Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/the-herd-wallpaper/?attribute_pa_color=white,miltonandking\Wallpaper-HarmanHomes-The-Herd-White-1.jpg,"['White', 'Stone', 'Leather', 'Green', 'Charcoal']"
Papilio Wallpaper,$185.00Per Roll($2.80/sq. ft.),https://www.miltonandking.com/product/papilio-wallpaper/?attribute_pa_color=sunrise,miltonandking\Wallpaper-KH146-Papilio-Sunrise-1.jpg,"['Sunrise', 'Sky', 'Robin Blue', 'Pink', 'Peacock', 'Night', 'Beige']"
Verde Wallpaper,$295.00Per Set($2.22/sq. ft.),https://www.miltonandking.com/product/verde-wallpaper/?attribute_pa_color=sprout,miltonandking\Wallpaper-KH147-Verde-Sprout-1.jpg,"['Sprout', 'Sky', 'Ruby', 'Night', 'Jungle', 'Coral', 'Blu']"
Felis Wallpaper,$295.00Per Set($2.22/sq. ft.),https://www.miltonandking.com/product/felis-wallpaper/?attribute_pa_color=oak,miltonandking\Wallpaper-KH149-Felis-Oak-1.jpg,"['Oak', 'Night', 'Jungle Green', 'Canvas', 'Candy']"
Copacabana Wallpaper,$185.00Per Roll($2.80/sq. ft.),https://www.miltonandking.com/product/copacabana-wallpaper/?attribute_pa_color=oxford-blue,miltonandking\Wallpaper-KH148-Cococabana-Oxford-Blue-1.jpg,"['Oxford Blue', 'Night', 'Greenery', 'Coral', 'Canvas']"
Jolie Wallpaper,$185.00Per Roll($2.80/sq. ft.),https://www.miltonandking.com/product/jolie-wallpaper/?attribute_pa_color=sky,miltonandking\Wallpaper-KH145-Jolie-Sky-1.jpg,"['Sky', 'Ribbon', 'Night', 'Mint', 'Golden', 'Cobalt', 'Canvas']"
Gum Blossoms Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/gum-blossoms-wallpaper/?attribute_pa_color=ivory,miltonandking\Wallpaper-Gum-Blossom-Ivory-1.jpg,"['Ivory', 'Teal Green', 'Blue Peach', 'Blue Mono']"
Wattle Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/wattle-wallpaper/?attribute_pa_color=blue-white,miltonandking\Wallpaper-Wattle-Blue-and-White-1.jpg,"['Blue & White', 'Blue', 'Night', 'White']"
Forest Floral Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/forest-floral-wallpaper/?attribute_pa_color=rust,miltonandking\Wallpaper-Forest-Floral-Rust-1.jpg,"['Rust', 'Mulberry', 'Ivory', 'Blue']"
Bottlebrush Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/bottlebrush-wallpaper/?attribute_pa_color=pink-neutral,miltonandking\Wallpaper-Bottle-Brush-Pink-Neutral-1.jpg,"['Pink Neutral', 'Maroon', 'Charcoal', 'Bone', 'Blue Neutral']"
Flannel Flowers Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/flannel-flowers-wallpaper/?attribute_pa_color=red-night,miltonandking\Wallpaper-Flannel-Flowers-Red-Night-1.jpg,"['Red Night', 'Orange Mauve', 'Charcoal', 'Burnt Orange', 'Blue']"
Color Collaboration Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/color-collaboration-wallpaper/,miltonandking\Wallpaper-Colour-Collaboration-1.jpg,
Lifelines Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/lifelines-wallpaper/,miltonandking\Wallpaper-Life-Lines-1.jpg,
Peony Poppies Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/peony-poppies-wallpaper/,miltonandking\Wallpaper-Peony-Poppies-1.jpg,
Great Jones Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/great-jones-wallpaper/?attribute_pa_color=moss,miltonandking\Wallpaper-Bergeron-Great-Jones-Moss-1.jpg,"['Moss', 'Chestnut']"
Mulberry Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/mulberry-wallpaper/?attribute_pa_color=prussian-blue,miltonandking\Wallpaper-Bergeron-Mulberry-Prussian-Blue-1.jpg,"['Prussian Blue', 'Peony', 'Moss', 'Jungle', 'Indigo']"
Astor Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/astor-wallpaper/?attribute_pa_color=sea-glass,miltonandking\Wallpaper-Bergeron-Astor-Seaglass-1.jpg,"['Sea Glass', 'Peony', 'Moss']"
Park Avenue Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/park-avenue-wallpaper/,miltonandking\Wallpaper-Bergeron-Park-Avenue-Indigo-1.jpg,

Lexington Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/lexington-wallpaper/?attribute_pa_color=putty,miltonandking\Wallpaper-Bergeron-Lexington-Putty-1.jpg,"['Putty', 'Moss', 'Indigo']"
Dausa Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/dausa-wallpaper/,miltonandking\Wallpaper-Bergeron-Dausa-Olive-Sky-1.jpg,
Maynard Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/maynard-wallpaper/?attribute_pa_color=olive,miltonandking\Wallpaper-Bergeron-Maynard-Olive-1.jpg,"['Olive', 'Mist', 'Camel']"
Thompson Petite Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/thompson-petite-wallpaper/?attribute_pa_color=mist,miltonandking\Wallpaper-Bergeron-Thompson-Petite-Mist-1.jpg,"['Mist', 'Indigo', 'Putty', 'Terracotta']"
Nevis Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/nevis-wallpaper/?attribute_pa_color=reverse-navy,miltonandking\Wallpaper-Bergeron-Nevis-Reverse-Navy-1.jpg,"['Reverse Navy', 'Moss']"
Park Avenue Petite Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/park-avenue-petite-wallpaper/?attribute_pa_color=sea-glass,miltonandking\Wallpaper-Bergeron-Park-Avenue-Petite-Sea-Glass-1.jpg,"['Sea Glass', 'Indigo', 'Camel']"
Hudson Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/hudson-wallpaper/?attribute_pa_color=putty,miltonandking\Wallpaper-Bergeron-Hudson-Putty-1.jpg,"['Putty', 'Indigo']"
Ravello Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/ravello-wallpaper/?attribute_pa_color=stone,miltonandking\Wallpaper-Bergeron-Ravello-Stone-1.jpg,"['Stone', 'Putty', 'Parsley']"
Turtle Doves Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/turtle-doves-wallpaper/?attribute_pa_color=peppermint-swirl,miltonandking\Wallpaper-Republic-FF-Turtle-Doves-Peppermint-1.jpg,"['Peppermint Swirl', 'Original', 'Merlot', 'Emerald', 'Folklore Crème', 'Blueberry']"
Magnolia Bloom Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/magnolia-bloom-wallpaper/,miltonandking\Wallpaper-Talib-Magnolia-Bloom-1.jpg,
Midsummer Garden Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/midsummer-garden-wallpaper/,miltonandking\Wallpaper-Talib-Midsummer-garden-1.jpg,
Papillon Medley Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/papillon-medley-wallpaper/,miltonandking\Wallpaper-Talib-Papillon-Medley-1.jpg,
Jungle Heritage Mural,$395.00Per Mural($3.87/sq. ft.),https://www.miltonandking.com/product/jungle-heritage-mural/,miltonandking\Wallpaper-Talib-Heritage-Jungle-1.jpg,
Blended Butterfly Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/blended-butterfly-wallpaper/,miltonandking\Wallpaper-Talib-Blended-Butterfly-1.jpg,
Shadow Palms Mural,$195.00Per Mural($3.31/sq. ft.),https://www.miltonandking.com/product/shadow-palms-mural/?attribute_pa_color=black-white,miltonandking\Wallpaper-Shadow-Palms-BW-1.jpg,"['Black & White', 'Beige', 'Blue', 'Mint', 'Navy', 'Pink']"
South Asian Subcontinent Mural,$195.00Per Mural($3.31/sq. ft.),https://www.miltonandking.com/product/south-asian-subcontinent-mural/?attribute_pa_color=beige,miltonandking\Wallpaper-Indian-Subcontinent-beige-1.jpg,"['Beige', 'Black & White', 'Blue', 'Pink', 'Sepia', 'Indigo']"
Indian Summer Mural,$195.00Per Mural($3.31/sq. ft.),https://www.miltonandking.com/product/indian-summer-mural/?attribute_pa_color=pink,miltonandking\Wallpaper-Indian-Summer-Pink-1.jpg,"['Pink', 'Aged', 'Beige', 'Blue']"
Kerala Palms Mural,$325.00Per Set($2.48/sq. ft.),https://www.miltonandking.com/product/kerala-palms-mural/?attribute_pa_color=beige,miltonandking\Wallpaper-Kerala-Palms-Beige-1.jpg,"['Beige', 'Black & White', 'Blue', 'Pink', 'Sepia']"
Rosa Wallpaper,$285.00Per Set($2.14/sq. ft.),https://www.miltonandking.com/product/rosa-wallpaper/?attribute_pa_color=rose-pink,miltonandking\Wallpaper-Magnaolia-Rosa-Rose-Pink-1.jpg,"['Rose Pink', 'Navy', 'Forest Green', 'Blush', 'Beige']"
La Grand Coquille Wallpaper,$180.00Per Roll($2.73/sq. ft.),https://www.miltonandking.com/product/la-grand-coquille-wallpaper/?attribute_pa_color=royal-blue,miltonandking\Wallpaper-Magnaolia-La-Grand-Coquille-Royal-Blue-1.jpg,"['Royal Blue', 'Powder Blue', 'Forest Green', 'Blush', 'Beige']"
Chemin Wallpaper,$180.00Per Roll($2.73/sq. ft.),https://www.miltonandking.com/product/chemin-wallpaper/?attribute_pa_color=royal-blue,miltonandking\Wallpaper-Magnaolia-Chemin-Royal-Blue-1.jpg,"['Royal Blue', 'Powder Blue', 'Beige', 'Forest Green', 'Blush']"
Treillage Wallpaper,$285.00Per Set($2.14/sq. ft.),https://www.miltonandking.com/product/treillage-wallpaper/?attribute_pa_color=royal-blue,miltonandking\Wallpaper-Magnaolia-Treilage-Royal-Blue-1.jpg,"['Royal Blue', 'Rose', 'Forest Green', 'Blush', 'Beige']"
Coquille Wallpaper,$180.00Per Roll($2.73/sq. ft.),https://www.miltonandking.com/product/coquille-wallpaper/?attribute_pa_color=royal-blue,miltonandking\Wallpaper-Magnaolia-Coquille-Royal-Blue-1.jpg,"['Royal Blue', 'Powder Blue', 'Forest Green', 'Blush', 'Beige']"
Chinoiserie Wallpaper,$180.00Per Roll($2.73/sq. ft.),https://www.miltonandking.com/product/chinoiserie-wallpaper/?attribute_pa_color=royal-blue,miltonandking\Wallpaper-Magnaolia-Chinoiserie-Royal-Blue-1.jpg,"['Royal Blue', 'Navy', 'Milk Green', 'Linen', 'Forest Green', 'Emerald Green', 'Blush', 'Aqua']"

Almond Blossom Wallpaper,$185.00Per Roll($2.80/sq. ft.),https://www.miltonandking.com/product/almond-blossom-wallpaper/?attribute_pa_color=royal-blue,miltonandking\Wallpaper-KH-Almond-Tree-Royal-Blue-1.jpg,"['Royal Blue', 'Red Lantern', 'Night', 'Eggplant', 'Duck Egg', 'Chartreuse']"
Water Lillies Wallpaper,$295.00Per Set($2.22/sq. ft.),https://www.miltonandking.com/product/water-lillies-wallpaper/?attribute_pa_color=violeta,miltonandking\Wallpaper-KH-Lily-Violeta-1.jpg,"['Violeta', 'Teal', 'Luminere', 'Green Fairy', 'Blue']"
The Jungle Wallpaper,$295.00Per Set($2.22/sq. ft.),https://www.miltonandking.com/product/the-jungle-wallpaper/?attribute_pa_color=sky,miltonandking\Wallpaper-KH-The-Jungle-Sky-1.jpg,"['Sky', 'Night', 'Hazelwood', 'Greenery', 'Coral']"
Ticking Stripe Wallpaper,$125.00Per Roll($1.89/sq. ft.),https://www.miltonandking.com/product/ticking-stripe-wallpaper/?attribute_pa_color=sunshine,miltonandking\Wallpaper-Ticking-Stripe-Sunshine-1.jpg,"['Sunshine', 'Pink', 'Navy', 'Natural', 'Maastricht Blue', 'Fog']"
Bowline Wallpaper,$125.00Per Roll($1.89/sq. ft.),https://www.miltonandking.com/product/bowline-wallpaper/?attribute_pa_color=pink,miltonandking\Wallpaper-Bowline-Pink-1.jpg,"['Pink', 'Navy', 'Green', 'Black & White']"
Hounds Tooth Wallpaper,$125.00Per Roll($1.89/sq. ft.),https://www.miltonandking.com/product/hounds-tooth-wallpaper/?attribute_pa_color=black-white,miltonandking\Wallpaper-Houndstooth-charcoal-1.jpg,"['Black & White', 'Dark Green', 'Navy', 'Pewter', 'Ron Burgundy', 'Sunshine']"
Blooming Joy Mural,$165.00Per Mural($2.54/sq. ft.),https://www.miltonandking.com/product/blooming-joy-mural/?attribute_pa_color=peach,miltonandking\Wallpaper-Andler-White-Foliage-Peach-1.jpg,"['Peach', 'Mustard', 'Jade', 'Deep Blue', 'Blush']"
Encinitas Wallpaper,$325.00Per Set($2.44/sq. ft.),https://www.miltonandking.com/product/encinitas-wallpaper-two-roll-set/,miltonandking\WR460KM-Encinitas-Kitty-1.jpg,
Kyoto Wallpaper,$325.00Per Set($2.44/sq. ft.),https://www.miltonandking.com/product/kyoto-wallpaper-two-roll-set/,miltonandking\WR461KM-Kyoto-Kitty-1.jpg,
Utopia Wallpaper,$325.00Per Set($2.44/sq. ft.),https://www.miltonandking.com/product/utopia-wallpaper-two-roll-set/,miltonandking\WR459KM-Utopia-Kitty-1.jpg,
Ikat Wallpaper,$195.00Per Roll($2.95/sq. ft.),https://www.miltonandking.com/product/ikat-wallpaper-kitty-mccall/?attribute_pa_color=blue,miltonandking\WR458KM-Ikat-Blue-Kitty-1.jpg,"['Blue', 'Green', 'Black & White']"
Tulips Wallpaper,$195.00Per Roll($2.95/sq. ft.),https://www.miltonandking.com/product/tulips-wallpaper/,miltonandking\WR457KM-Tulips-Kitty-1.jpg,
Bush Bouquet Spring Wallpaper,$295.00Per Set($2.22/sq. ft.),https://www.miltonandking.com/product/bush-bouquet-spring-wallpaper-two-roll-set/?attribute_pa_color=sky,miltonandking\Wallpaper-KH-Bush-Bouquet-Sky-1.jpg,"['Sky', 'Oak', 'Nightfall', 'Lemon', 'Coral']"
Calcutta Wallpaper,$195.00Per Roll($2.95/sq. ft.),https://www.miltonandking.com/product/calcutta-wallpaper/?attribute_pa_color=pink,miltonandking\Wallpaper-Linz-Calcutta-Pink-1.jpg,"['Pink', 'Charcoal', 'Beige', 'Aqua']"
Sunny Garden Wallpaper,$325.00Per Set($2.44/sq. ft.),https://www.miltonandking.com/product/sunny-garden-wallpaper-two-roll-set/?attribute_pa_color=pink,miltonandking\Wallpaper-Linz-Summer-Garden-Pink-1.jpg,"['Pink', 'Original', 'Navy', 'Ivory', 'Charcoal', 'Aqua']"
Trellis Wallpaper,$195.00Per Roll($2.95/sq. ft.),https://www.miltonandking.com/product/trellis-wallpaper/?attribute_pa_color=pink,miltonandking\Wallpaper-Linz-Trellis-Pink-1.jpg,"['Pink', 'Navy', 'Ivory', 'Beige', 'Aqua']"
Victoria Wallpaper,$195.00Per Roll($2.95/sq. ft.),https://www.miltonandking.com/product/victoria-wallpaper/?attribute_pa_color=pink,miltonandking\Wallpaper-Linz-Victoria-Pink-1.jpg,"['Pink', 'Navy', 'Ivory', 'Charcoal']"
San Pedro Wallpaper,$325.00Per Set($2.44/sq. ft.),https://www.miltonandking.com/product/san-pedro-wallpaper-two-roll-set/?attribute_pa_color=green-aqua,miltonandking\Wallpaper-Linz-San-Pedro-Green-Aqua-1.jpg,"['Green Aqua', 'Green', 'Blue']"
Succulents Wallpaper,$325.00Per Set($2.44/sq. ft.),https://www.miltonandking.com/product/succulents-wallpaper-two-roll-set/?attribute_pa_color=steel-blue,miltonandking\Wallpaper-Linz-Succulents-Steel-Blue-1.jpg,"['Steel Blue', 'Sage', 'Green Pink', 'Green Charcoal', 'Green Beige', 'Blue Charcoal']"
Patina Mural,$155.00Per Mural($2.63/sq. ft.),https://www.miltonandking.com/product/patina-mural/?attribute_pa_color=earth,miltonandking\Wallpaper_Simcox-Patina-earth-1.jpg,"['Earth', 'Gold', 'Light', 'Moss', 'Sky']"
Ramose Mural,$155.00Per Mural($2.63/sq. ft.),https://www.miltonandking.com/product/ramose-mural/?attribute_pa_color=light,miltonandking\Wallpaper_Simcox-Ramose-Light-1.jpg,"['Light', 'Moss', 'Original']"
Tourmaline Mural,$155.00Per Mural($2.63/sq. ft.),https://www.miltonandking.com/product/tourmaline-mural/?attribute_pa_color=green,miltonandking\Wallpaper_Simcox-Tourmaline-Green-1.jpg,"['Green', 'Lilac']"
Hori Mural,$155.00Per Mural($2.63/sq. ft.),https://www.miltonandking.com/product/hori-mural/?attribute_pa_color=rose,miltonandking\Wallpaper_Simcox-Hori-Rose-1.jpg,"['Rose', 'Blue', 'Green', 'Peach']"
Chimera Mural,$155.00Per Mural($2.63/sq. ft.),https://www.miltonandking.com/product/chimera-mural/?attribute_pa_color=sienna,miltonandking\Wallpaper_Simcox-Chimera-Sienna-1.jpg,"['Sienna', 'Cobalt', 'Umber']"

Refraction Mural,$155.00Per Mural($2.63/sq. ft.),https://www.miltonandking.com/product/refraction-mural/,miltonandking\Wallpaper_Simcox-Refraction-1.jpg,
Menna Mural,$155.00Per Mural($2.63/sq. ft.),https://www.miltonandking.com/product/menna-mural/,miltonandking\Wallpaper_Simcox-Menna-1.jpg,
Shard Mural,$155.00Per Mural($2.63/sq. ft.),https://www.miltonandking.com/product/shard-mural/,miltonandking\Wallpaper_Simcox-Shard-1.jpg,
Penthu Mural,$155.00Per Mural($2.63/sq. ft.),https://www.miltonandking.com/product/penthu-mural/,miltonandking\Wallpaper_Simcox-Penthu-1.jpg,
Camoufleur Mural,$155.00Per Mural($2.63/sq. ft.),https://www.miltonandking.com/product/camoufleur-mural/?attribute_pa_color=midnight,miltonandking\Wallpaper_Simcox_Camoufleur-Midnight-1.jpg,"['Midnight', 'Rainforest', 'Tangerine', 'Turquoise', 'Jungle', 'Coral']"
New York City Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/new-york-city-wallpaper/?attribute_pa_color=gray,miltonandking\Wallpaper-Republic-WR449JAC-New-York-GREY-1.jpg,"['Gray', 'Pink']"
Match Books Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/match-books-wallpaper/?attribute_pa_color=natural,miltonandking\Wallpaper-Republic-WR454JAC-Match-Books-NATURAL-1.jpg,"['Natural', 'Aqua']"
Pond Pattern Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/pond-pattern-wallpaper/?attribute_pa_color=light,miltonandking\Wallpaper-Republic-WR451JAC-Pond-Pattern-LIGHT-1.jpg,"['Light', 'Dark']"
Yucatán Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/yucatan-wallpaper/?attribute_pa_color=neutral,miltonandking\Wallpaper-Republic-WR450JAC-Yucatan-NEUTRAL-1.jpg,"['Neutral', 'Yellow']"
Ceramics Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/ceramics-wallpaper/?attribute_pa_color=coral,miltonandking\Wallpaper-Republic-WR456JAC-Ceramics-CORAL-1.jpg,"['Coral', 'Yellow']"
Seed Packets Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/seed-packets-wallpaper/?attribute_pa_color=teal,miltonandking\Wallpaper-Republic-WR455JAC-Seed-Packets-TEAL-1.jpg,"['Teal', 'Pink']"
1980’s Office Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/1980s-office-wallpaper/?attribute_pa_color=blue,miltonandking\Wallpaper-Republic-WR452JAC-1980s-Office-1.jpg,"['Blue', 'Neutral']"
Tea Time Wallpaper,$165.00Per Roll($2.50/sq. ft.),https://www.miltonandking.com/product/tea-time-wallpaper/?attribute_pa_color=teal,miltonandking\Wallpaper-Republic-WR453JAC-Tea-Time-TEAL-1.jpg,"['Teal', 'White']"
Ply Wood Wallpaper,$155.00Per Roll($2.35/sq. ft.),https://www.miltonandking.com/product/ply-wood-wallpaper/,miltonandking\Wallpaper-Kemra-PlyWood-1.jpg,
Empress Wallpaper,$295.00Per Set($2.22/sq. ft.),https://www.miltonandking.com/product/empress-wallpaper-two-roll-set/?attribute_pa_color=tea-garden,miltonandking\Wallpaper-KH-Empress-Tea-Garden-1.jpg,"['Tea Garden', 'Sky', 'Plum', 'Night', 'Honey', 'Coral']"
Mel’s Buffalo Check Wallpaper,$125.00Per Roll($1.89/sq. ft.),https://www.miltonandking.com/product/mels-buffalo-check-wallpaper/?attribute_pa_color=pink,miltonandking\Wallpaper-IngridMika-buffalocheck-Pink-1.jpg,"['Pink', 'Pale Blue', 'Navy', 'Gray', 'Green', 'Charcoal']"
Kanoko Wallpaper,$160.00Per Roll($2.42/sq. ft.),https://www.miltonandking.com/product/kanoko-wallpaper/?attribute_pa_color=willow,miltonandking\Wallpaper_Shibori_Kanoko-Willow-1.jpg,"['Willow', 'Peaches', 'Midnight', 'Indigo', 'Gray']"
Aztec Suns Wallpaper,$160.00Per Roll($2.42/sq. ft.),https://www.miltonandking.com/product/aztec-suns-wallpaper/?attribute_pa_color=silver,miltonandking\Wallpaper_Shibori_Aztec-Sun-Silver-1.jpg,"['Silver', 'Olive', 'Indigo', 'Hunter Green']"
